,gene,result,rank,azimuth
2161,H2-K,0,0.538461538,0.6093227882
2194,H2-K,1,0.946745562,0.724273577
2195,H2-K,1,0.816568047,0.5277908458
2212,H2-K,0,0.325443787,0.7250566178
2216,H2-K,0,0.520710059,0.5384631648
2233,H2-K,0,0.798816568,0.6453275845
2296,H2-K,0,0.230769231,0.3170158686
2323,H2-K,0,0.603550296,0.6229145796
2328,H2-K,0,0.224852071,0.5146328066
2384,H2-K,1,0.98816568,0.7748426681
2393,H2-K,0,0.136094675,0.3295035607
2477,H2-K,0,0.644970414,0.4953192177
2483,H2-K,1,0.887573964,0.6760922843
2522,H2-K,0,0.142011834,0.4084480763
2545,H2-K,1,0.958579882,0.6963005885
2547,H2-K,0,0.272189349,0.5103364007
2584,H2-K,0,0.408284024,0.4920791996
2596,H2-K,0,0.207100592,0.3808617378
2626,H2-K,1,0.928994083,0.4865668002
2704,H2-K,0,0.650887574,0.6724072719
2713,H2-K,0,0.550295858,0.5444660593
2797,H2-K,0,0.183431953,0.4827964055
2799,H2-K,1,0.964497041,0.706257133
2823,H2-K,0,0.781065089,0.6571413962
2824,H2-K,0,0.266272189,0.5848806558
2892,H2-K,1,1,0.6266195835
2900,H2-K,0,0.307692308,0.5614170331
2934,H2-K,0,0.177514793,0.303852886
2936,H2-K,0,0.662721893,0.5660766569
3037,H2-K,0,0.715976331,0.6175696756
3048,H2-K,0,0.24260355,0.3731135432
3058,H2-K,1,0.840236686,0.5917379101
3079,H2-K,0,0.023668639,0.2939270891
3105,H2-K,0,0.372781065,0.5073890514
3110,H2-K,0,0.656804734,0.598184156
3154,H2-K,0,0.00591716,0.1865316709
3196,H2-K,1,0.970414201,0.5956315352
3224,H2-K,0,0.153846154,0.337593021
3248,H2-K,0,0.786982249,0.568164003
3264,H2-K,1,0.863905325,0.6874957066
3317,H2-K,1,0.869822485,0.5605145314
3535,H2-K,0,0.727810651,0.5818542336
3573,H2-K,0,0.213017751,0.5872856757
3583,H2-K,1,0.982248521,0.6598162328
3602,H2-K,0,0.343195266,0.4061056452
3665,H2-K,0,0.053254438,0.2883029911
3692,H2-K,0,0.01183432,0.4666660853
3751,H2-K,0,0.295857988,0.494078847
3753,H2-K,1,0.917159763,0.7451359337
3760,H2-K,0,0.698224852,0.550598451
3809,H2-K,0,0.041420118,0.3268082733
3832,H2-K,1,0.934911243,0.7483946868
3833,H2-K,0,0.390532544,0.4090247834
3850,H2-K,1,0.893491124,0.5662160549
3873,H2-K,0,0.50295858,0.4869323616
3878,H2-K,0,0.106508876,0.668526772
3941,H2-K,0,0.467455621,0.4215139301
3961,H2-K,0,0.721893491,0.4956113948
3967,H2-K,0,0.680473373,0.6074836206
3990,H2-K,0,0.763313609,0.5949207372
3991,H2-K,0,0.668639053,0.6544557604
4083,H2-K,0,0.615384615,0.3807352435
4119,H2-K,0,0.621301775,0.5754053616
4171,H2-K,1,0.846153846,0.6620801608
4176,H2-K,0,0.100591716,0.451910379
4179,H2-K,0,0.082840237,0.3680983592
4231,H2-K,1,0.940828402,0.7597921225
4272,H2-K,0,0.331360947,0.4141102021
4321,H2-K,0,0.49112426,0.5732653375
4416,H2-K,0,0.301775148,0.5722635777
4440,H2-K,0,0.775147929,0.6559685761
4448,H2-K,0,0.633136095,0.5692088594
4453,H2-K,0,0.396449704,0.5033834646
4540,H2-K,0,0.201183432,0.468570076
4562,H2-K,1,0.804733728,0.6146984371
4574,H2-K,0,0.556213018,0.5285519043
4612,H2-K,0,0.544378698,0.6999763176
4659,H2-K,0,0.147928994,0.4056314587
4660,H2-K,0,0.74556213,0.5487773111
4681,H2-K,0,0.402366864,0.6643714338
4689,H2-K,0,0.017751479,0.2348837545
4700,H2-K,0,0.461538462,0.518283642
4778,H2-K,0,0.73964497,0.5653621245
4815,H2-K,0,0.094674556,0.3996432659
4837,H2-K,0,0.597633136,0.6282629738
4934,H2-K,1,0.923076923,0.67641376
4979,H2-K,1,0.810650888,0.4555415648
5007,H2-K,0,0.313609467,0.4940893206
5058,H2-K,0,0.26035503,0.5086061357
5231,H2-K,0,0.236686391,0.5244014898
5264,H2-K,0,0.24852071,0.5054014414
15,HPRT1,0,0.34375,0.5004091901
19,HPRT1,0,0.5625,0.5861378369
61,HPRT1,0,0.375,0.4295260995
71,HPRT1,0,0.3125,0.5035094466
131,HPRT1,0,0.40625,0.3980661229
200,HPRT1,0,0.6875,0.6225657193
238,HPRT1,0,0.234375,0.4229003852
320,HPRT1,0,0.203125,0.403331403
482,HPRT1,0,0.734375,0.6290571309
605,HPRT1,0,0.53125,0.3933443281
704,HPRT1,1,0.828125,0.7433749142
708,HPRT1,1,0.8125,0.6220820463
752,HPRT1,1,0.921875,0.5960217841
835,HPRT1,0,0.65625,0.557948046
1108,HPRT1,1,0.859375,0.6743210981
1113,HPRT1,0,0.171875,0.4368074983
1167,HPRT1,0,0.390625,0.5743570778
1235,HPRT1,0,0.765625,0.653682075
1263,HPRT1,0,0.609375,0.4397403486
1359,HPRT1,0,0.515625,0.5309841568
1430,HPRT1,1,0.90625,0.572187016
1498,HPRT1,0,0.21875,0.6366389799
2044,HPRT1,0,0.484375,0.6163405803
2246,HPRT1,1,0.984375,0.7726412203
2300,HPRT1,0,0.78125,0.5776415219
2396,HPRT1,0,0.09375,0.4045443463
2492,HPRT1,0,0.546875,0.7089667292
2532,HPRT1,0,0.5,0.5831401377
2562,HPRT1,0,0.59375,0.5308700753
2580,HPRT1,0,0.0625,0.2545823613
2633,HPRT1,1,0.84375,0.539888257
2697,HPRT1,0,0.640625,0.577244695
2755,HPRT1,1,0.890625,0.5660636624
2830,HPRT1,0,0.453125,0.3844959705
2919,HPRT1,0,0.03125,0.318474475
2939,HPRT1,0,0.4375,0.6605478439
3120,HPRT1,1,0.96875,0.6564824214
3130,HPRT1,1,1,0.6421437198
3325,HPRT1,0,0.328125,0.4709395951
3604,HPRT1,0,0.15625,0.3929611418
3677,HPRT1,0,0.625,0.6390692091
3849,HPRT1,0,0.671875,0.5593872695
3862,HPRT1,1,0.9375,0.607763978
3982,HPRT1,0,0.578125,0.5412844544
4055,HPRT1,1,0.875,0.5469274802
4109,HPRT1,0,0.046875,0.1603000991
4124,HPRT1,0,0.015625,0.3998859513
4156,HPRT1,0,0.140625,0.3492881733
4230,HPRT1,0,0.703125,0.5570298235
4239,HPRT1,0,0.46875,0.6127387757
4266,HPRT1,0,0.1875,0.4158924108
4283,HPRT1,0,0.28125,0.2309947387
4317,HPRT1,0,0.75,0.4651546117
4499,HPRT1,1,0.953125,0.6175814173
4545,HPRT1,0,0.421875,0.6022523377
4592,HPRT1,0,0.71875,0.6112246117
4606,HPRT1,0,0.296875,0.5258598982
4625,HPRT1,0,0.25,0.475319436
4641,HPRT1,0,0.265625,0.406645462
4845,HPRT1,0,0.796875,0.6021551326
4961,HPRT1,0,0.078125,0.4698330828
5048,HPRT1,0,0.125,0.4230562927
5087,HPRT1,0,0.359375,0.5728882403
5197,HPRT1,0,0.109375,0.3001227905
9,MED12,0,0.579004329,0.4947430432
10,MED12,0,0.612554113,0.4947430432
26,MED12,0,0.198051948,0.3551152317
27,MED12,0,0.1504329,0.3551152317
30,MED12,0,0.477272727,0.554644706
31,MED12,0,0.533549784,0.554644706
35,MED12,1,0.836580087,0.7059911675
36,MED12,1,0.851731602,0.7059911675
57,MED12,0,0.653679654,0.433673934
58,MED12,0,0.762987013,0.433673934
59,MED12,0,0.699134199,0.6403670819
60,MED12,0,0.682900433,0.6403670819
75,MED12,1,0.801948052,0.620321017
76,MED12,1,0.890692641,0.620321017
87,MED12,1,0.861471861,0.5617918933
88,MED12,1,0.811688312,0.5617918933
90,MED12,0,0.795454545,0.6694770671
91,MED12,1,0.856060606,0.6694770671
92,MED12,0,0.00974026,0.1708750175
93,MED12,0,0.03030303,0.1708750175
101,MED12,0,0.594155844,0.5011373614
102,MED12,0,0.698051948,0.5011373614
104,MED12,0,0.386363636,0.3820730348
105,MED12,0,0.373376623,0.3820730348
110,MED12,1,0.800865801,0.5668920029
111,MED12,0,0.768398268,0.5668920029
119,MED12,0,0.152597403,0.3993386459
120,MED12,0,0.216450216,0.3993386459
128,MED12,0,0.296536797,0.4679180286
129,MED12,0,0.326839827,0.4679180286
134,MED12,0,0.498917749,0.6096254184
135,MED12,0,0.721861472,0.6096254184
137,MED12,0,0.067099567,0.4774620581
138,MED12,0,0.063852814,0.4774620581
146,MED12,1,0.983766234,0.5816193303
147,MED12,1,0.993506494,0.5816193303
150,MED12,0,0.29978355,0.4526178265
151,MED12,0,0.449134199,0.4526178265
163,MED12,0,0.051948052,0.048047398
164,MED12,0,0.023809524,0.048047398
177,MED12,0,0.756493506,0.6451792268
178,MED12,1,0.893939394,0.6451792268
182,MED12,0,0.226190476,0.2097459696
183,MED12,0,0.192640693,0.2097459696
184,MED12,1,0.943722944,0.6590486916
185,MED12,1,0.918831169,0.6590486916
188,MED12,1,0.961038961,0.6216470923
189,MED12,1,0.997835498,0.6216470923
201,MED12,0,0.446969697,0.3956451636
202,MED12,0,0.413419913,0.3956451636
204,MED12,1,0.958874459,0.64084286
205,MED12,1,0.967532468,0.64084286
214,MED12,0,0.272727273,0.2098561543
215,MED12,0,0.245670996,0.2098561543
216,MED12,0,0.685064935,0.5480806149
217,MED12,0,0.569264069,0.5480806149
221,MED12,0,0.256493506,0.4089882379
222,MED12,0,0.201298701,0.4089882379
223,MED12,0,0.003246753,0.2461275237
224,MED12,0,0.004329004,0.2461275237
236,MED12,0,0.061688312,0.1631300932
237,MED12,0,0.073593074,0.1631300932
252,MED12,0,0.03030303,0.4551192274
253,MED12,0,0.058441558,0.4551192274
254,MED12,0,0.101731602,0.2612863358
255,MED12,0,0.094155844,0.2612863358
259,MED12,0,0.28030303,0.4036301135
260,MED12,0,0.279220779,0.4036301135
263,MED12,0,0.136363636,0.3053833644
264,MED12,0,0.127705628,0.3053833644
271,MED12,0,0.641774892,0.6175922601
272,MED12,0,0.576839827,0.6175922601
281,MED12,1,0.825757576,0.7274687431
282,MED12,0,0.730519481,0.7274687431
288,MED12,1,0.998917749,0.7039051623
289,MED12,1,0.998917749,0.7039051623
295,MED12,1,0.924242424,0.6921197066
296,MED12,1,0.87012987,0.6921197066
298,MED12,1,0.896103896,0.6429209303
299,MED12,1,0.885281385,0.6429209303
301,MED12,0,0.701298701,0.5811041625
302,MED12,0,0.581168831,0.5811041625
303,MED12,1,0.906926407,0.728961554
304,MED12,1,0.86038961,0.728961554
306,MED12,1,0.873376623,0.6504606956
307,MED12,1,0.955627706,0.6504606956
310,MED12,0,0.624458874,0.4768840646
311,MED12,0,0.667748918,0.4768840646
316,MED12,0,0.258658009,0.5162533673
317,MED12,0,0.19047619,0.5162533673
321,MED12,0,0.613636364,0.6388463718
322,MED12,0,0.621212121,0.6388463718
324,MED12,1,0.878787879,0.6060346616
325,MED12,1,0.871212121,0.6060346616
333,MED12,0,0.466450216,0.4583327031
334,MED12,0,0.4004329,0.4583327031
338,MED12,0,0.754329004,0.6749685241
339,MED12,0,0.739177489,0.6749685241
340,MED12,0,0.483766234,0.6007981596
341,MED12,0,0.411255411,0.6007981596
342,MED12,0,0.581168831,0.5369569984
343,MED12,0,0.613636364,0.5369569984
348,MED12,0,0.156926407,0.4351945253
349,MED12,0,0.173160173,0.4351945253
352,MED12,0,0.737012987,0.6683284222
353,MED12,0,0.672077922,0.6683284222
354,MED12,0,0.397186147,0.6427572577
355,MED12,0,0.392857143,0.6427572577
358,MED12,0,0.742424242,0.6383139085
359,MED12,0,0.645021645,0.6383139085
361,MED12,0,0.357142857,0.4055572683
362,MED12,0,0.414502165,0.4055572683
363,MED12,0,0.547619048,0.5170486449
364,MED12,0,0.548701299,0.5170486449
367,MED12,0,0.688311688,0.5039623027
368,MED12,0,0.624458874,0.5039623027
369,MED12,0,0.516233766,0.518158562
370,MED12,0,0.518398268,0.518158562
380,MED12,0,0.680735931,0.5743392361
381,MED12,0,0.584415584,0.5743392361
403,MED12,0,0.151515152,0.5012500048
404,MED12,0,0.145021645,0.5012500048
405,MED12,0,0.67965368,0.6106955472
406,MED12,0,0.692640693,0.6106955472
407,MED12,1,0.946969697,0.6279195442
408,MED12,1,0.952380952,0.6279195442
412,MED12,0,0.024891775,0.3671209813
413,MED12,0,0.020562771,0.3671209813
415,MED12,0,0.071428571,0.409194046
416,MED12,0,0.031385281,0.409194046
420,MED12,0,0.793290043,0.6438603549
421,MED12,0,0.788961039,0.6438603549
424,MED12,0,0.755411255,0.5504078272
425,MED12,0,0.795454545,0.5504078272
427,MED12,1,0.803030303,0.57643987
428,MED12,1,0.877705628,0.57643987
440,MED12,0,0.761904762,0.5923423638
441,MED12,0,0.651515152,0.5923423638
445,MED12,0,0.520562771,0.6362856158
446,MED12,0,0.42965368,0.6362856158
452,MED12,0,0.635281385,0.6264828288
453,MED12,0,0.771645022,0.6264828288
460,MED12,0,0.20995671,0.5191266082
461,MED12,0,0.351731602,0.5191266082
463,MED12,1,0.865800866,0.6712142503
464,MED12,1,0.82034632,0.6712142503
483,MED12,0,0.42965368,0.6650307886
484,MED12,0,0.436147186,0.6650307886
485,MED12,0,0.637445887,0.6051069751
486,MED12,0,0.571428571,0.6051069751
487,MED12,0,0.331168831,0.5189940781
488,MED12,0,0.378787879,0.5189940781
490,MED12,0,0.738095238,0.5951705145
491,MED12,0,0.670995671,0.5951705145
492,MED12,0,0.61038961,0.5393413168
493,MED12,0,0.587662338,0.5393413168
495,MED12,0,0.62012987,0.4535225552
496,MED12,1,0.822510823,0.4535225552
497,MED12,0,0.215367965,0.3875667636
498,MED12,0,0.305194805,0.3875667636
500,MED12,1,0.837662338,0.6292555004
501,MED12,0,0.774891775,0.6292555004
505,MED12,0,0.345238095,0.385982512
506,MED12,0,0.464285714,0.385982512
510,MED12,1,0.811688312,0.6873314711
511,MED12,1,0.831168831,0.6873314711
515,MED12,0,0.71969697,0.6644273913
516,MED12,0,0.676406926,0.6644273913
519,MED12,1,0.846320346,0.5655624095
520,MED12,1,0.883116883,0.5655624095
521,MED12,0,0.507575758,0.5968651057
522,MED12,0,0.534632035,0.5968651057
544,MED12,0,0.467532468,0.5026878103
545,MED12,0,0.607142857,0.5026878103
548,MED12,1,0.932900433,0.6662841908
549,MED12,1,0.891774892,0.6662841908
551,MED12,0,0.472943723,0.5239116912
552,MED12,0,0.457792208,0.5239116912
557,MED12,0,0.443722944,0.5073876823
558,MED12,0,0.529220779,0.5073876823
570,MED12,0,0.514069264,0.5202848543
571,MED12,0,0.53030303,0.5202848543
572,MED12,0,0.577922078,0.6258895562
573,MED12,0,0.595238095,0.6258895562
574,MED12,0,0.622294372,0.4205442445
575,MED12,0,0.575757576,0.4205442445
579,MED12,0,0.042207792,0.2672868316
580,MED12,0,0.091991342,0.2672868316
585,MED12,1,0.905844156,0.6187933708
586,MED12,1,0.94047619,0.6187933708
590,MED12,1,0.851731602,0.5879332047
591,MED12,1,0.853896104,0.5879332047
596,MED12,0,0.522727273,0.5122899742
597,MED12,0,0.487012987,0.5122899742
601,MED12,1,0.882034632,0.6537347123
602,MED12,1,0.937229437,0.6537347123
614,MED12,0,0.732683983,0.5779439607
615,MED12,0,0.70021645,0.5779439607
617,MED12,0,0.082251082,0.1071125077
618,MED12,0,0.141774892,0.1071125077
625,MED12,0,0.273809524,0.4502720964
626,MED12,0,0.345238095,0.4502720964
628,MED12,0,0.726190476,0.6853606645
629,MED12,0,0.664502165,0.6853606645
630,MED12,0,0.647186147,0.6366789952
631,MED12,0,0.643939394,0.6366789952
635,MED12,0,0.235930736,0.291616678
636,MED12,0,0.247835498,0.291616678
640,MED12,0,0.189393939,0.4755693162
641,MED12,0,0.221861472,0.4755693162
647,MED12,1,0.993506494,0.7437718961
648,MED12,1,0.985930736,0.7437718961
657,MED12,0,0.279220779,0.5430561197
658,MED12,0,0.316017316,0.5430561197
670,MED12,0,0.046536797,0.1815310277
671,MED12,0,0.064935065,0.1815310277
672,MED12,0,0.063852814,0.1378754766
673,MED12,0,0.103896104,0.1378754766
679,MED12,1,0.992424242,0.6784987704
680,MED12,1,0.965367965,0.6784987704
688,MED12,0,0.127705628,0.1383935073
689,MED12,0,0.012987013,0.1383935073
690,MED12,0,0.260822511,0.4567984511
691,MED12,0,0.226190476,0.4567984511
693,MED12,1,0.968614719,0.5640578318
694,MED12,1,0.99025974,0.5640578318
697,MED12,0,0.021645022,0.1746966613
698,MED12,0,0.037878788,0.1746966613
705,MED12,0,0.04978355,0.1291691136
706,MED12,0,0.095238095,0.1291691136
711,MED12,1,0.96969697,0.6960548613
712,MED12,1,0.962121212,0.6960548613
713,MED12,0,0.346320346,0.3290031274
714,MED12,0,0.363636364,0.3290031274
717,MED12,1,0.980519481,0.5792809435
718,MED12,1,0.966450216,0.5792809435
721,MED12,0,0.730519481,0.633889775
722,MED12,0,0.754329004,0.633889775
724,MED12,1,0.975108225,0.6691425412
725,MED12,1,0.948051948,0.6691425412
735,MED12,0,0.21969697,0.2716746018
736,MED12,0,0.214285714,0.2716746018
740,MED12,0,0.004329004,0.036939257
741,MED12,0,0.019480519,0.036939257
742,MED12,0,0.593073593,0.5748682815
743,MED12,0,0.705627706,0.5748682815
762,MED12,0,0.714285714,0.7207611081
763,MED12,0,0.625541126,0.7207611081
771,MED12,0,0.606060606,0.5250357328
772,MED12,0,0.430735931,0.5250357328
785,MED12,0,0.245670996,0.5133421908
786,MED12,0,0.267316017,0.5133421908
787,MED12,1,0.909090909,0.5920175829
788,MED12,1,0.95995671,0.5920175829
789,MED12,0,0.211038961,0.3344792673
790,MED12,0,0.155844156,0.3344792673
791,MED12,1,0.872294372,0.7715263144
792,MED12,1,0.800865801,0.7715263144
794,MED12,0,0.448051948,0.3720158775
795,MED12,0,0.390692641,0.3720158775
797,MED12,0,0.311688312,0.505325969
798,MED12,0,0.416666667,0.505325969
799,MED12,1,0.895021645,0.693778462
800,MED12,1,0.886363636,0.693778462
801,MED12,0,0.612554113,0.5712007492
802,MED12,1,0.867965368,0.5712007492
815,MED12,0,0.005411255,0.2007340218
816,MED12,0,0.016233766,0.2007340218
817,MED12,0,0.225108225,0.4631528649
818,MED12,0,0.231601732,0.4631528649
823,MED12,0,0.222943723,0.284532552
824,MED12,0,0.199134199,0.284532552
825,MED12,0,0.047619048,0.2477217461
826,MED12,0,0.07034632,0.2477217461
833,MED12,0,0.616883117,0.6276142842
834,MED12,0,0.62987013,0.6276142842
844,MED12,0,0.044372294,0.3006138589
845,MED12,0,0.11038961,0.3006138589
848,MED12,0,0.417748918,0.7166857486
849,MED12,0,0.66017316,0.7166857486
853,MED12,0,0.766233766,0.6825814211
854,MED12,0,0.757575758,0.6825814211
855,MED12,1,0.86038961,0.6566815574
856,MED12,0,0.722943723,0.6566815574
862,MED12,0,0.617965368,0.4195007171
863,MED12,0,0.611471861,0.4195007171
868,MED12,0,0.207792208,0.3567085483
869,MED12,0,0.177489177,0.3567085483
870,MED12,0,0.66991342,0.4849124855
871,MED12,0,0.673160173,0.4849124855
873,MED12,1,0.962121212,0.6870265721
874,MED12,1,0.968614719,0.6870265721
875,MED12,0,0.675324675,0.4776971216
876,MED12,0,0.626623377,0.4776971216
881,MED12,0,0.170995671,0.3161314918
882,MED12,0,0.119047619,0.3161314918
884,MED12,0,0.304112554,0.5410191473
885,MED12,0,0.285714286,0.5410191473
894,MED12,1,0.991341991,0.6729889294
895,MED12,1,0.953463203,0.6729889294
898,MED12,0,0.208874459,0.4924725577
899,MED12,0,0.21969697,0.4924725577
902,MED12,1,0.853896104,0.6702469948
903,MED12,0,0.766233766,0.6702469948
908,MED12,0,0.107142857,0.1796384657
909,MED12,0,0.08008658,0.1796384657
915,MED12,0,0.314935065,0.4550004563
916,MED12,0,0.242424242,0.4550004563
925,MED12,0,0.292207792,0.4587446342
926,MED12,0,0.313852814,0.4587446342
938,MED12,0,0.338744589,0.4636551079
939,MED12,0,0.412337662,0.4636551079
943,MED12,1,0.970779221,0.7535811264
944,MED12,1,0.964285714,0.7535811264
948,MED12,0,0.408008658,0.4901722009
949,MED12,0,0.466450216,0.4901722009
955,MED12,1,0.908008658,0.5947270811
956,MED12,1,0.846320346,0.5947270811
973,MED12,0,0.203463203,0.4011479082
974,MED12,0,0.234848485,0.4011479082
978,MED12,0,0.072510823,0.4366503004
979,MED12,0,0.087662338,0.4366503004
980,MED12,0,0.519480519,0.4986242928
981,MED12,0,0.475108225,0.4986242928
991,MED12,0,0.57034632,0.5760783328
992,MED12,0,0.609307359,0.5760783328
993,MED12,1,0.848484848,0.685380365
994,MED12,0,0.786796537,0.685380365
1000,MED12,0,0.79978355,0.5233779604
1001,MED12,0,0.787878788,0.5233779604
1003,MED12,0,0.424242424,0.5613708919
1004,MED12,0,0.551948052,0.5613708919
1006,MED12,0,0.251082251,0.4220058316
1007,MED12,0,0.254329004,0.4220058316
1008,MED12,1,0.918831169,0.654204008
1009,MED12,1,0.903679654,0.654204008
1012,MED12,0,0.630952381,0.6004474422
1013,MED12,0,0.686147186,0.6004474422
1016,MED12,0,0.471861472,0.6104932288
1017,MED12,0,0.418831169,0.6104932288
1033,MED12,0,0.515151515,0.3469836414
1034,MED12,0,0.452380952,0.3469836414
1036,MED12,0,0.464285714,0.4805338587
1037,MED12,0,0.439393939,0.4805338587
1039,MED12,0,0.177489177,0.3732037243
1040,MED12,0,0.116883117,0.3732037243
1041,MED12,0,0.391774892,0.4522696124
1042,MED12,0,0.341991342,0.4522696124
1050,MED12,1,0.9004329,0.5824992205
1051,MED12,1,0.848484848,0.5824992205
1062,MED12,0,0.233766234,0.4682540216
1063,MED12,0,0.270562771,0.4682540216
1068,MED12,0,0.575757576,0.4602676787
1069,MED12,0,0.535714286,0.4602676787
1073,MED12,0,0.518398268,0.5304641582
1074,MED12,0,0.668831169,0.5304641582
1077,MED12,0,0.506493506,0.5503122004
1078,MED12,0,0.478354978,0.5503122004
1080,MED12,0,0.048701299,0.6370482514
1081,MED12,0,0.060606061,0.6370482514
1086,MED12,0,0.436147186,0.3690536726
1087,MED12,0,0.376623377,0.3690536726
1115,MED12,0,0.611471861,0.3260136988
1116,MED12,0,0.634199134,0.3260136988
1124,MED12,0,0.174242424,0.3955591193
1125,MED12,0,0.159090909,0.3955591193
1128,MED12,0,0.706709957,0.6957652259
1129,MED12,0,0.63961039,0.6957652259
1131,MED12,1,0.83008658,0.5962667821
1132,MED12,1,0.880952381,0.5962667821
1134,MED12,0,0.322510823,0.4763908631
1135,MED12,0,0.461038961,0.4763908631
1141,MED12,1,0.953463203,0.6908369862
1142,MED12,1,0.946969697,0.6908369862
1155,MED12,1,0.847402597,0.6023779402
1156,MED12,0,0.79004329,0.6023779402
1158,MED12,1,0.942640693,0.6823224286
1159,MED12,1,0.926406926,0.6823224286
1163,MED12,0,0.186147186,0.5018587581
1164,MED12,0,0.213203463,0.5018587581
1165,MED12,0,0.774891775,0.7022739255
1166,MED12,1,0.972943723,0.7022739255
1169,MED12,0,0.674242424,0.6524785366
1170,MED12,0,0.685064935,0.6524785366
1177,MED12,0,0.767316017,0.671152867
1178,MED12,0,0.653679654,0.671152867
1179,MED12,1,0.819264069,0.4992937102
1180,MED12,0,0.728354978,0.4992937102
1190,MED12,0,0.587662338,0.5562787945
1191,MED12,0,0.504329004,0.5562787945
1192,MED12,0,0.1504329,0.3185575468
1193,MED12,0,0.13961039,0.3185575468
1198,MED12,0,0.291125541,0.5478280356
1199,MED12,0,0.361471861,0.5478280356
1208,MED12,1,0.886363636,0.7204567259
1209,MED12,1,0.845238095,0.7204567259
1210,MED12,1,0.829004329,0.6075655185
1211,MED12,1,0.825757576,0.6075655185
1226,MED12,0,0.294372294,0.4348138846
1227,MED12,0,0.29978355,0.4348138846
1236,MED12,0,0.551948052,0.5051175255
1237,MED12,0,0.438311688,0.5051175255
1240,MED12,1,0.863636364,0.5417941737
1241,MED12,1,0.908008658,0.5417941737
1246,MED12,0,0.336580087,0.476304288
1247,MED12,0,0.338744589,0.476304288
1252,MED12,0,0.667748918,0.6217971004
1253,MED12,1,0.829004329,0.6217971004
1257,MED12,0,0.786796537,0.6933072016
1258,MED12,0,0.758658009,0.6933072016
1264,MED12,0,0.298701299,0.3291380073
1265,MED12,0,0.287878788,0.3291380073
1266,MED12,1,0.949134199,0.6410100104
1267,MED12,1,0.916666667,0.6410100104
1275,MED12,0,0.478354978,0.602757112
1276,MED12,0,0.472943723,0.602757112
1277,MED12,0,0.696969697,0.5593321174
1278,MED12,0,0.69047619,0.5593321174
1292,MED12,1,0.823593074,0.5595391952
1293,MED12,1,0.801948052,0.5595391952
1294,MED12,0,0.301948052,0.3656673987
1295,MED12,0,0.266233766,0.3656673987
1315,MED12,0,0.437229437,0.4296908888
1316,MED12,0,0.483766234,0.4296908888
1321,MED12,0,0.216450216,0.3019067159
1322,MED12,0,0.123376623,0.3019067159
1326,MED12,0,0.41017316,0.4381588312
1327,MED12,0,0.451298701,0.4381588312
1334,MED12,0,0.797619048,0.5736707754
1335,MED12,1,0.819264069,0.5736707754
1337,MED12,0,0.480519481,0.5062272608
1338,MED12,0,0.517316017,0.5062272608
1341,MED12,1,0.956709957,0.6903622583
1342,MED12,1,0.92965368,0.6903622583
1343,MED12,1,0.945887446,0.6906347125
1344,MED12,1,0.88961039,0.6906347125
1352,MED12,0,0.255411255,0.4240582515
1353,MED12,0,0.257575758,0.4240582515
1355,MED12,0,0.626623377,0.5578907392
1356,MED12,0,0.720779221,0.5578907392
1357,MED12,0,0.670995671,0.5854354026
1358,MED12,0,0.623376623,0.5854354026
1362,MED12,0,0.25974026,0.336745018
1363,MED12,0,0.255411255,0.336745018
1364,MED12,0,0.673160173,0.5006231879
1365,MED12,0,0.696969697,0.5006231879
1370,MED12,0,0.44047619,0.4010711406
1371,MED12,0,0.468614719,0.4010711406
1378,MED12,0,0.525974026,0.6083979778
1379,MED12,0,0.493506494,0.6083979778
