Target gene,Percent.Peptide,Amino.Acid.Cut.position,score_drug_gene_rank,score_drug_gene_threshold,predictions,A_18,C_20,C_24,G_18,G_24,G_28,T_22,T_23,T_24,AC_21,GA_24,GG_20,TG_23,TT_21,TT_23,GGG_26,TGG_25,TTC_22,TTG_24,TTT_22,GTGG_24,TGGG_25,TTTG_23,GC_Count,A_Count,G_Count
NF1,64.46,1830,0.79076087,0,0.6145870349,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,6
NF1,2.08,59,0.641304348,0,0.6481156199,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,6
CD13,16.03,155,0.723076923,0,0.6030254939,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,8,10
MED12,48.28,1051,0.746753247,0,0.6758662948,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,10
MED12,48.28,1051,0.731601732,0,0.6758662948,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,10
CD28,57.34,125,0.527027027,0,0.4636381893,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6
CD13,58.74,568,0.496703297,0,0.6500115797,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,10,12
CD45,61.5,695,0.602888087,0,0.5054031557,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,8,8
CUL3,46.48,357,0.642857143,0,0.7132716013,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,10
CD45,6.11,69,0.039711191,0,0.1238948858,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,12,7,3
NF2,67.9,404,0.6367713,0,0.5855128035,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,2,7
NF1,28.18,800,0.244565217,0,0.5435138704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,6
MED12,77.49,1687,0.83982684,1,0.5953935229,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16,9,6
MED12,77.49,1687,0.738095238,0,0.5953935229,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16,9,6
NF1,76.12,2161,0.120923913,0,0.3584113095,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,14,6
MED12,78.14,1701,0.824675325,1,0.5859723612,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,8,8
MED12,78.14,1701,0.80952381,1,0.5859723612,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,8,8
CD15,54.53,289,0.717948718,0,0.5327316652,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,9
NF1,9.37,266,0.506793478,0,0.5001537552,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,15,11,7
NF1,9.23,262,0.016304348,0,0.4363043945,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,16,4,9
NF1,79.18,2248,0.85326087,1,0.4550604508,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,11,6
MED12,38.86,846,0.923160173,1,0.6224540205,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,8,8
MED12,38.86,846,0.991341991,1,0.6224540205,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,8,8
CD15,35.47,188,0.842490842,1,0.6138557732,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,11
MED12,34.41,749,0.312770563,0,0.4811650208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,8
MED12,34.41,749,0.288961039,0,0.4811650208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,8
CD13,55.43,536,0.917582418,1,0.6217646761,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,5
NF1,79.29,2251,0.192934783,0,0.1536814035,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,15,5,9
MED12,63.11,1374,0.762987013,0,0.5632762911,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16,6,9
MED12,63.11,1374,0.794372294,0,0.5632762911,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16,6,9
TADA2B,69.52,292,0.857894737,1,0.6431002417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,10
MED12,17.09,372,0.936147186,1,0.7321985128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,9
MED12,17.09,372,0.928571429,1,0.7321985128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,9
CD15,94.15,499,0.985347985,1,0.4503745583,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11
CD43,18.23,72,0.260869565,0,0.5649061279,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10
CD13,6.2,60,0.446153846,0,0.5575360999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,16
NF1,12.86,365,0.512228261,0,0.6289099229,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,11,6
CD13,1.45,14,0.368131868,0,0.5679450677,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,5,8
MED12,5.1,111,0.366883117,0,0.519049221,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8
MED12,5.1,111,0.37012987,0,0.519049221,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8
NF1,94.51,2683,0.32201087,0,0.3607613473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,9,3
MED12,9.69,211,0.334415584,0,0.5488914999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,6
MED12,9.69,211,0.514069264,0,0.5488914999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,6
CD43,49.11,194,0.81884058,1,0.6273544071,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,9
NF2,34.29,204,0.197309417,0,0.423124184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10,8
CD5,34.21,169,0.476987448,0,0.4875349482,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4
H2-K,71.54,264,0.112426036,0,0.2862976165,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,8,7
CD15,45.85,243,0.838827839,1,0.5520241867,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,5,8
NF1,50.58,1436,0.84375,1,0.7549953391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,7
CD5,77.94,385,0.585774059,0,0.522609845,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,10,10
NF1,12.15,345,0.929347826,1,0.6851750231,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,6
MED12,32.98,718,0.399350649,0,0.4987416402,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,10,9
MED12,32.98,718,0.49025974,0,0.4987416402,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,10,9
MED12,98.3,2140,0.060606061,0,0.1494186472,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,7
MED12,98.3,2140,0.051948052,0,0.1494186472,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,7
CD13,13.65,132,0.420879121,0,0.4427315706,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,21,4,11
CD5,65.79,325,0.619246862,0,0.6591186009,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,7,12
MED12,57.51,1252,0.257575758,0,0.4030444989,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,4
MED12,57.51,1252,0.264069264,0,0.4030444989,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,4
CD13,1.55,15,0.357142857,0,0.5448382257,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10
CD13,6.83,66,0.357142857,0,0.5669970918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8
NF2,42.52,253,0.923766816,1,0.7794344968,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,7,11
CCDC101,51.19,150,0.624161074,0,0.6631375541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,11
NF1,9.97,283,0.828804348,1,0.4952516716,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,7,5
CD15,85.66,454,0.956043956,1,0.5558111286,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,4,13
CD45,64.69,731,0.173285199,0,0.4414386959,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5
CD33,2.75,10,0.813852814,1,0.6388233427,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,7
TADA1,45.37,152,0.146788991,0,0.5019795649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,9
MED12,78.27,1704,0.020562771,0,0.2388074043,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,5,9
MED12,78.27,1704,0.046536797,0,0.2388074043,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,5,9
CCDC101,58.02,170,0.731543624,0,0.5846350626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,6
CD45,61.95,700,0.032490975,0,0.2797043077,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,4,4
CD5,52.02,257,0.711297071,0,0.6033768219,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,9,10
NF1,24.62,699,0.207880435,0,0.6122528822,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8
CD13,74.87,724,0.556043956,0,0.5638128478,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,6
CCDC101,79.86,234,0.838926174,1,0.4357644112,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,10
MED12,4.73,103,0.121212121,0,0.5807224242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9,9
MED12,4.73,103,0.102813853,0,0.5807224242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9,9
H2-K,72.63,268,0.443786982,0,0.548674722,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,11
NF1,41.53,1179,0.008152174,0,0.2169783219,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,11,6
MED12,29.81,649,0.952380952,1,0.6010121285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11
MED12,29.81,649,0.95021645,1,0.6010121285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11
CD33,71.15,259,0.192640693,0,0.4572714052,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13
CD13,69.6,673,0.238461538,0,0.3074517214,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18,8,11
NF1,8.49,241,0.460597826,0,0.4058823673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,8,7
MED12,43.55,948,0.045454545,0,0.4131212872,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,17,7,12
MED12,43.55,948,0.053030303,0,0.4131212872,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,17,7,12
CD13,33.61,325,0.717582418,0,0.5844460915,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,10
NF2,71.6,426,0.251121076,0,0.4240360941,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6
CCDC101,78.5,230,0.073825503,0,0.244414061,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,6,9
MED12,97.47,2122,0.015151515,0,0.0618215815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,8
MED12,97.47,2122,0.0995671,0,0.0618215815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,8
MED12,68.12,1483,0.122294372,0,0.4274139272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,8
MED12,68.12,1483,0.086580087,0,0.4274139272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,8
MED12,4.55,99,0.341991342,0,0.4151236608,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,6,6
MED12,4.55,99,0.480519481,0,0.4151236608,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,6,6
MED12,82.64,1799,0.676406926,0,0.6303938443,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,9
MED12,82.64,1799,0.557359307,0,0.6303938443,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,9
CD43,12.91,51,0.811594203,1,0.7261998932,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,6,8
MED12,51.58,1123,0.938311688,1,0.5970235938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,9
MED12,51.58,1123,0.924242424,1,0.5970235938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,9
MED12,67.94,1479,0.479437229,0,0.5040101206,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,10
MED12,67.94,1479,0.431818182,0,0.5040101206,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,10
CD15,54.15,287,0.014652015,0,0.1389509496,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,24,4,13
TADA1,98.21,329,0.009174312,0,0.2777614951,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22,6,12
TADA2B,11.43,48,0.357894737,0,0.558847354,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,4,12
CCDC101,70.31,206,0.469798658,0,0.4877345434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,8
MED12,63.3,1378,0.316017316,0,0.4920037593,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,7,7
MED12,63.3,1378,0.327922078,0,0.4920037593,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,7,7
NF1,10.11,287,0.588315217,0,0.7118159472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,10,7
CD13,81.9,792,0.934065934,1,0.674325387,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,7,5
MED12,36.61,797,0.213203463,0,0.374489908,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9
MED12,36.61,797,0.165584416,0,0.374489908,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9
CD15,54.91,291,0.076923077,0,0.2328548673,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,3,11
CD5,47.77,236,0.305439331,0,0.5181209787,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,6,9
CD15,49.25,261,0.641025641,0,0.612024413,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,6,12
CCDC101,45.39,133,0.825503356,1,0.7630917604,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,9
MED12,9.74,212,0.452380952,0,0.5822477817,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,15
MED12,9.74,212,0.632034632,0,0.5822477817,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,15
MED12,77.31,1683,0.275974026,0,0.3606186276,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,4,11
MED12,77.31,1683,0.261904762,0,0.3606186276,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,4,11
H2-K,2.44,9,0.627218935,0,0.5050944343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13
CD15,46.79,248,0.417582418,0,0.3186921655,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,2,16
MED12,85.94,1871,0.534632035,0,0.5070582992,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,13
MED12,85.94,1871,0.456709957,0,0.5070582992,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,13
MED12,79.65,1734,0.556277056,0,0.3227742949,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,4,15
MED12,79.65,1734,0.484848485,0,0.3227742949,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,4,15
CD43,47.34,187,0.565217391,0,0.6859550413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,12
MED12,75.01,1633,0.428571429,0,0.4554714026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,9,9
MED12,75.01,1633,0.380952381,0,0.4554714026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,9,9
THY1,10.49,17,0.838709677,1,0.5919690253,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,4,11
NF2,45.55,271,0.179372197,0,0.4204578368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,7
CD45,84.25,952,0.837545126,1,0.6255342511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,10
NF2,46.22,275,0.381165919,0,0.5526822571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,9,3
NF1,41.39,1175,0.498641304,0,0.4510588587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8,6
MED12,83.05,1808,0.451298701,0,0.4243321182,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,6,8
MED12,83.05,1808,0.350649351,0,0.4243321182,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,6,8
CD13,70.01,677,0.776923077,0,0.487123358,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,8
NF1,8.35,237,0.417119565,0,0.4858924218,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,6,8
TADA2B,24.29,102,0.578947368,0,0.3838143314,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,5,9
CD33,78.3,285,0.636363636,0,0.5768649635,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8
CD43,13.16,52,0.144927536,0,0.3412768588,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,5,10
CD5,46.96,232,0.09623431,0,0.3552943111,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,19,5,10
MED12,34.59,753,0.967532468,1,0.6618666856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,6,11
MED12,34.59,753,0.980519481,1,0.6618666856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,6,11
NF1,94.65,2687,0.809782609,1,0.4183437935,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,7,10
H2-K,10.57,39,0.852071006,1,0.6571443827,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,9
NF1,0.14,4,0.706521739,0,0.5768478736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,9
CD5,14.98,74,0.347280335,0,0.5107530334,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,7
MED12,45.43,989,0.716450216,0,0.6243550688,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,11,8
MED12,45.43,989,0.777056277,0,0.6243550688,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,11,8
CD43,60.51,239,0.876811594,1,0.6375094499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,3
MED12,38.77,844,0.94047619,1,0.5971378323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,9
MED12,38.77,844,0.882034632,1,0.5971378323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,9
CCDC101,34.13,100,0.080536913,0,0.3950154536,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,5,7
CD33,79.67,290,0.11038961,0,0.5213420088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,9
CD13,0.21,2,0.773626374,0,0.6093735278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,5
MED12,86.08,1874,0.380952381,0,0.5172927832,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,6,6
MED12,86.08,1874,0.391774892,0,0.5172927832,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,6,6
CD15,34.91,185,0.461538462,0,0.5227018531,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,4,12
TADA2B,50,210,0.973684211,1,0.7300503445,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,6,11
TADA1,45.07,151,0.073394495,0,0.390932607,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,6,10
MED12,5.28,115,0.247835498,0,0.4913345287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,7,6
MED12,5.28,115,0.310606061,0,0.4913345287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,7,6
CD5,32.79,162,0.029288703,0,0.4277262411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,8
NF1,16.31,463,0.4375,0,0.6376096446,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,11,6
CD43,2.03,8,0.855072464,1,0.5857380275,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,10
MED12,0.69,15,0.545454545,0,0.4753088636,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,12
MED12,0.69,15,0.642857143,0,0.4753088636,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,12
CD33,44.51,162,0.454545455,0,0.4266834921,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,10
NF2,80.84,481,0.668161435,0,0.5382084129,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,11
CD13,50.05,484,0.128571429,0,0.4569858268,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,8
CD15,46.79,248,0.622710623,0,0.2595189693,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,16
CD43,47.34,187,0.775362319,0,0.6293812933,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13
MED12,60.4,1315,0.04004329,0,0.5748697961,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,10
MED12,60.4,1315,0.057359307,0,0.5748697961,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,10
CD43,19.24,76,0.152173913,0,0.4284024039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,7,4
CD13,61.22,592,0.878021978,1,0.5879685496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8,7
