,gene,result,rank,azimuth,crisprpred
4550,CD45,0,0.086642599,0.2709938238,0.296847643
4552,CD45,0,0.014440433,0.2161458312,0.2508555601
4583,CD45,0,0.451263538,0.48191373,0.0223825099
4601,CD45,0,0.577617329,0.5945491803,0.1781724955
4642,CD45,0,0.624548736,0.5568619065,0.1027328479
4644,CD45,0,0.754512635,0.6158451849,0.1452877961
4656,CD45,0,0.054151625,0.1482839654,0.0588722267
4685,CD45,0,0.346570397,0.3696929783,0.244890072
4686,CD45,0,0.0433213,0.437564989,-0.1253334305
4768,CD45,1,0.826714801,0.4824762056,0.3130945404
4793,CD45,0,0.722021661,0.5493552484,-0.022254226
4808,CD45,0,0.675090253,0.5509588839,0.2071934966
4880,CD45,0,0.007220217,0.3104219781,0.0179797976
4920,CD45,0,0.379061372,0.5866313727,0.0063700917
4926,CD45,0,0.317689531,0.4296549051,0.0974769452
4954,CD45,0,0.490974729,0.5263626361,0.2821560376
4955,CD45,0,0.129963899,0.5612587837,0.3037189848
4985,CD45,1,0.935018051,0.7806058235,0.156565274
4987,CD45,0,0.126353791,0.3060844419,0.0143319963
4988,CD45,0,0.541516245,0.5411784886,0.0234502654
4993,CD45,0,0.63898917,0.4616994288,0.2070072017
5027,CD45,0,0.563176895,0.541695046,0.3100349426
5062,CD45,1,0.844765343,0.6842250706,0.3422713388
5073,CD45,0,0.364620939,0.483592159,0.8164233227
5075,CD45,0,0.588447653,0.4934317094,0.4364405467
5077,CD45,0,0.220216606,0.4672163909,-0.144015185
5086,CD45,0,0.350180505,0.3477436498,0.3051945992
5093,CD45,1,0.985559567,0.7550673627,0.4589231003
5097,CD45,0,0.025270758,0.0641395166,0.3338890224
5109,CD45,1,0.85198556,0.5803704684,0.2288332069
5117,CD45,0,0.050541516,0.3388617945,0.082657352
5124,CD45,0,0.537906137,0.5472850582,0.3310703753
5131,CD45,0,0.509025271,0.5294414944,0.0103710404
5136,CD45,0,0.433212996,0.5427322587,0.4301779029
5194,CD45,0,0.137184116,0.4116319154,0.3379244793
5251,CD45,1,0.862815884,0.7105106137,0.0129770601
5254,CD45,0,0.093862816,0.2587386275,0.2390454076
5257,CD45,0,0.101083032,0.193293836,-0.0244738659
5259,CD45,0,0.072202166,0.3426877528,-0.2015479589
5280,CD45,0,0.281588448,0.6320102147,0.1358857214
5282,CD45,0,0.700361011,0.6833711895,0.3192809541
5284,CD45,0,0.140794224,0.5123655255,0.1763733891
1,CD5,0,0.083682008,0.5444118584,0.0336973807
3,CD5,0,0.184100418,0.4762318347,0.0297825215
7,CD5,0,0.188284519,0.592484894,0.0895521744
25,CD5,0,0.715481172,0.6305218551,0.1792255242
89,CD5,0,0.468619247,0.4556350807,0.0249005394
108,CD5,0,0.054393305,0.3809323069,0.0594274116
125,CD5,0,0.213389121,0.4007831946,0.1968528788
173,CD5,0,0.025104603,0.354725368,0.1223121019
180,CD5,0,0.686192469,0.5850487978,0.4785802797
191,CD5,0,0.644351464,0.5257021314,0.2632943289
196,CD5,0,0.669456067,0.823828433,0.2580774865
273,CD5,0,0.556485356,0.5656056976,-0.03967528
287,CD5,0,0.623430962,0.6077374338,0.088043354
308,CD5,0,0.769874477,0.6958696087,0.095696852
332,CD5,0,0.380753138,0.4233928845,0.1610664414
335,CD5,0,0.728033473,0.5941336609,0.0770068237
351,CD5,0,0.661087866,0.5622325235,0.1073204511
376,CD5,0,0.627615063,0.6163996221,0.0885998462
384,CD5,0,0.117154812,0.5566816145,0.0084001052
385,CD5,1,0.820083682,0.6000693367,0.1635450009
386,CD5,0,0.523012552,0.3906349574,0.046268466
409,CD5,0,0.30125523,0.4942743545,0.1777191118
438,CD5,0,0.376569038,0.5973732155,0.1765549782
467,CD5,0,0.790794979,0.6112476413,0.3779581871
494,CD5,0,0.615062762,0.5866371252,0.2640842389
518,CD5,1,0.815899582,0.6932374193,0.3361428318
535,CD5,0,0.217573222,0.415142091,0.4384001207
538,CD5,1,0.878661088,0.6181836871,0.1183818024
577,CD5,0,0.765690377,0.5409172532,0.1652945474
592,CD5,0,0.062761506,0.3213620666,0.0205245392
637,CD5,1,0.807531381,0.7080825955,0.301750375
642,CD5,0,0.372384937,0.4759634864,0.1698534089
669,CD5,0,0.259414226,0.4344247939,0.1879400568
695,CD5,0,0.79916318,0.5088160733,0.2703946354
746,CD5,0,0.175732218,0.4318237697,0.1671847976
751,CD5,0,0.481171548,0.3934952994,0.1715978319
767,CD5,0,0.108786611,0.5575637876,0.2456034338
806,CD5,1,0.970711297,0.6300807582,0.4175259596
811,CD5,0,0.60251046,0.6303982752,0.1114088666
827,CD5,0,0.242677824,0.5074294232,-0.0769297006
858,CD5,0,0.368200837,0.3137631618,-0.1802670021
900,CD5,1,0.89958159,0.5289132886,0.4155108384
910,CD5,0,0.640167364,0.6617259904,0.1944610217
935,CD5,0,0.121338912,0.4713177586,0.0442465903
963,CD5,0,0.39748954,0.5522240106,0.136970945
969,CD5,1,0.933054393,0.6224446541,0.4037426984
976,CD5,0,0.577405858,0.4871156047,0.2965083287
1011,CD5,0,0.255230126,0.5524880078,0.2668689471
1026,CD5,0,0.753138075,0.6858855069,0.2255929052
1045,CD5,1,0.853556485,0.6347452748,0.4775831364
1048,CD5,0,0.125523013,0.2624487892,-0.1085738732
1061,CD5,0,0.694560669,0.6929396151,0.3119353035
1118,CD5,1,0.912133891,0.5795030126,0.2608882105
1123,CD5,0,0.682008368,0.6130329796,0.2764145096
1203,CD5,0,0.071129707,0.3153703449,0.2553567279
1204,CD5,0,0.393305439,0.5046175105,-0.014059661
1218,CD5,1,0.991631799,0.6647060288,0.4934713002
1248,CD5,0,0.569037657,0.4833373567,0.345605551
1268,CD5,0,0.205020921,0.5261339777,0.0552515408
1273,CD5,0,0.464435146,0.6283287029,0.0475595413
1279,CD5,0,0.238493724,0.5305445826,0.0454580386
1281,CD5,1,0.824267782,0.6131023117,0.4109462455
1291,CD5,0,0.355648536,0.3905551655,0.1176833421
1298,CD5,0,0.70292887,0.5102398132,0.3262210278
1318,CD5,1,0.920502092,0.6605866281,0.2177480349
1329,CD5,0,0.774058577,0.6568502895,-0.1502303803
1336,CD5,0,0.313807531,0.607619014,0.1344107138
1369,CD5,1,0.836820084,0.6792052709,0.2878405652
1373,CD5,0,0.251046025,0.4753182374,0.3314392061
1386,CD5,0,0.133891213,0.3607832501,-0.0601741253
1403,CD5,1,0.941422594,0.6454799011,0.2714019667
1414,CD5,1,0.80334728,0.6858751304,0.3458311523
1415,CD5,0,0.673640167,0.6342438162,-0.0421841568
1416,CD5,0,0.782426778,0.7047437786,0.4586588428
1431,CD5,0,0.046025105,0.3631712539,-0.0036211012
1436,CD5,0,0.443514644,0.5532937544,0.010500744
1469,CD5,0,0.033472803,0.4763106197,0.2623907976
1483,CD5,1,0.870292887,0.613918838,0.4021378091
1488,CD5,0,0.158995816,0.4360651521,0.034092287
1489,CD5,0,0.179916318,0.4327816603,-0.0692165262
1523,CD5,0,0.276150628,0.3927140416,-0.1295573754
1524,CD5,0,0.041841004,0.3963958856,-0.1503628936
1621,CD5,0,0.476987448,0.4875349482,0.1856074618
1625,CD5,0,0.585774059,0.522609845,0.2001051492
1632,CD5,0,0.619246862,0.6591186009,0.1972609303
1648,CD5,0,0.711297071,0.6033768219,0.0199603942
1690,CD5,0,0.305439331,0.5181209787,-0.0944461079
1718,CD5,0,0.09623431,0.3552943111,-0.2181938062
1724,CD5,0,0.347280335,0.5107530334,0.0832283772
1740,CD5,0,0.029288703,0.4277262411,-0.0012530385
1797,CD5,0,0.552301255,0.45631966,0.0701567975
1853,CD5,0,0.263598326,0.619513158,0.1436536061
1867,CD5,1,0.874476987,0.5539871286,0.2649256275
1895,CD5,1,0.962343096,0.6931798994,0.5424065982
1907,CD5,0,0.560669456,0.6699092496,0.1385418237
1931,CD5,1,0.887029289,0.6080225921,0.355476466
1938,CD5,0,0.757322176,0.6039784809,0.2560313738
1962,CD5,0,0.322175732,0.4395127401,0.0822459106
1968,CD5,0,0.146443515,0.2774940031,-0.1801157862
1969,CD5,0,0.564853556,0.6196021911,0.357564258
2034,CD5,1,0.828451883,0.6454467152,0.3054944303
2137,CD5,0,0.150627615,0.4610053065,0.1650356842
2168,CD5,0,0.786610879,0.540298489,0.1244428101
2202,CD5,0,0.29707113,0.4647999566,0.0528418901
2259,CD5,0,0.794979079,0.7701865271,0.0195266252
2309,CD5,0,0.50209205,0.5223683017,0.2806149429
2324,CD5,0,0.167364017,0.3465038197,0.1229314024
2335,CD5,0,0.539748954,0.4177658684,0.2788827376
2347,CD5,0,0.610878661,0.5986032526,0.1328232912
2394,CD5,1,0.861924686,0.5966240743,0.3824527712
2403,CD5,0,0.581589958,0.4738124692,0.0698243769
2406,CD5,0,0.510460251,0.4267490486,0.2465811106
2417,CD5,0,0.267782427,0.5405796219,-0.1014882003
2452,CD5,1,0.907949791,0.5926441917,0.3096359565
2463,CD5,1,0.90376569,0.7314767432,0.4844775741
2469,CD5,0,0.087866109,0.3872851702,0.0225629628
2493,CD5,0,0.066945607,0.4941060512,0.0193047663
2510,CD5,0,0.234309623,0.4060691651,0.2219903956
2524,CD5,0,0.334728033,0.5855206922,0.0707996299
2546,CD5,0,0.456066946,0.5436281943,-0.0733400638
2585,CD5,0,0.410041841,0.3048354943,0.050155673
2604,CD5,0,0.514644351,0.500050926,0.1343858696
2671,CD5,0,0.748953975,0.685951462,0.1776571855
2714,CD5,0,0.573221757,0.5718574263,0.1263171916
2724,CD5,0,0.451882845,0.63281658,0.2132045598
2746,CD5,0,0.460251046,0.4205788247,0.3049132593
2774,CD5,0,0.49790795,0.5281027989,0.1157742227
2808,CD5,1,0.832635983,0.5480670089,0.2712351183
2827,CD5,0,0.129707113,0.3724010614,-0.1792134096
2889,CD5,1,0.966527197,0.7668852817,0.1947080107
2916,CD5,0,0.493723849,0.5777885301,-0.0406327833
2923,CD5,0,0.435146444,0.5108914518,-0.0193643267
2926,CD5,0,0.761506276,0.4983571962,0.1630354917
2982,CD5,1,0.841004184,0.4950647502,0.2350916856
3022,CD5,0,0.740585774,0.5412964164,0.1192953792
3067,CD5,1,0.916317992,0.7723195844,0.2958944297
3109,CD5,1,0.945606695,0.5515445572,0.4843227859
3135,CD5,0,0.221757322,0.5907341658,0.0574232764
3160,CD5,0,0.384937238,0.5236240482,-0.0836264893
3176,CD5,0,0.589958159,0.5452086874,-0.1205513086
3190,CD5,0,0.317991632,0.6658051776,0.0613594526
3199,CD5,0,0.414225941,0.5430136608,0.1060510768
3250,CD5,0,0.330543933,0.4120966586,0.2125505375
3263,CD5,1,0.845188285,0.6007704823,0.3633430377
3293,CD5,0,0.543933054,0.3628702281,-0.0930014237
3297,CD5,1,0.882845188,0.5183910287,0.2206895127
3303,CD5,0,0.079497908,0.3417675238,0.2776056317
3344,CD5,0,0.058577406,0.4552980436,0.3565110188
3351,CD5,1,0.9958159,0.7263601165,0.2778083734
3379,CD5,0,0.690376569,0.5327727536,0.2587249231
3401,CD5,0,0.606694561,0.4856526024,0.0105123207
3481,CD5,0,0.309623431,0.5117865776,0.2764874585
3482,CD5,1,0.89539749,0.6581929968,0.2620590707
3492,CD5,1,0.987447699,0.6211686773,0.3659635907
3495,CD5,0,0.707112971,0.5827245223,0.0326419456
3517,CD5,0,0.531380753,0.519327821,0.182367204
3533,CD5,0,0.037656904,0.2699001704,-0.1923809091
3542,CD5,0,0.112970711,0.4957880628,-0.0627389256
3563,CD5,0,0.288702929,0.5263856954,0.0660674877
3578,CD5,1,0.953974895,0.6201711126,0.2091479623
3584,CD5,0,0.527196653,0.3394168551,0.0725862165
3593,CD5,0,0.719665272,0.6480418895,-0.0368709423
3618,CD5,1,0.983263598,0.5734053754,0.2694659263
3623,CD5,0,0.439330544,0.5897956006,0.2903281708
3651,CD5,0,0.163179916,0.1776379599,-0.0093040863
3656,CD5,0,0.271966527,0.4360613808,0.0628055913
3657,CD5,1,0.857740586,0.6369405183,0.3238321502
3685,CD5,0,0.10460251,0.1130860809,0.0440897628
3699,CD5,0,0.548117155,0.5805326984,0.3262568003
3708,CD5,1,0.979079498,0.7131496233,0.3706189426
3717,CD5,0,0.138075314,0.3557490255,-0.1632461736
3718,CD5,0,0.652719665,0.5616749182,0.1011080649
3757,CD5,1,0.974895397,0.6458093968,0.3895604579
3773,CD5,0,0.422594142,0.6263716873,0.1561208766
3793,CD5,0,0.050209205,0.1894834334,0.0232221797
3798,CD5,1,0.928870293,0.6943816309,0.5583660535
3804,CD5,0,0.485355649,0.4366334922,0.157929716
3844,CD5,1,0.849372385,0.6615187515,0.5430348411
3876,CD5,0,0.230125523,0.482972999,0.1796184867
3879,CD5,0,0.20083682,0.5184476043,0.1247866921
3920,CD5,0,0.677824268,0.4537464943,0.3509725868
3924,CD5,1,0.811715481,0.5215483678,0.3291646344
3952,CD5,0,0.326359833,0.3620966091,0.0686128349
3977,CD5,0,0.075313808,0.2508558557,0.1781364053
4010,CD5,0,0.447698745,0.4687123396,0.1322997163
4015,CD5,0,0.225941423,0.4319567633,0.0207544944
4018,CD5,0,0.648535565,0.4905522843,0.0885567605
4020,CD5,0,0.19665272,0.4163868105,0.2788556945
4035,CD5,0,0.280334728,0.4237168069,0.1753769408
4036,CD5,1,0.937238494,0.6889338139,0.2200988153
4057,CD5,0,0.656903766,0.5677437196,0.1344532773
4306,CD5,0,0.732217573,0.6647335967,0.2928946496
4350,CD5,1,0.866108787,0.5573524532,0.1431037007
4395,CD5,0,0.0041841,0.4137978082,-0.0255566851
4442,CD5,0,0.209205021,0.4157278337,-0.1105046579
4470,CD5,0,0.351464435,0.5611718328,0.3175775379
4472,CD5,0,0.535564854,0.4986449195,0.0751552754
4484,CD5,0,0.192468619,0.3033409337,0.1105564657
4488,CD5,0,0.430962343,0.5420953044,0.3224660283
4556,CD5,0,0.723849372,0.549706366,0.3363521644
4570,CD5,1,0.958158996,0.6108563693,0.475221976
4586,CD5,1,0.949790795,0.7522305948,0.4400137058
4599,CD5,0,0.389121339,0.4733350644,0.3858928147
4618,CD5,0,0.171548117,0.4937364678,0.0683144591
4651,CD5,0,0.418410042,0.6109769226,0.0312669008
4662,CD5,1,0.891213389,0.6209059154,0.2243828622
4663,CD5,0,0.142259414,0.2389498659,-0.0534753417
4688,CD5,0,0.092050209,0.3490307596,0.0652706403
4704,CD5,0,0.10041841,0.3578457281,0.3726087898
4731,CD5,0,0.665271967,0.636502832,0.1448817344
4753,CD5,0,0.635983264,0.5904467613,0.164197907
4756,CD5,0,0.284518828,0.340252181,0.1807489029
4817,CD5,0,0.020920502,0.4622817895,-0.0136950362
4833,CD5,0,0.292887029,0.5698318245,0.2290700457
4852,CD5,0,0.69874477,0.6073180621,0.2126479243
4853,CD5,1,0.924686192,0.6131960283,0.3645015706
4881,CD5,0,0.338912134,0.4574115321,0.0361814757
4888,CD5,0,0.744769874,0.6314639891,0.1402807118
4922,CD5,0,0.008368201,0.1254868101,-0.028508493
4958,CD5,0,0.40167364,0.3603620033,0.0480072028
4973,CD5,0,0.59832636,0.5442401968,0.0531445358
4974,CD5,0,0.778242678,0.6656873639,0.2753287028
4984,CD5,0,0.736401674,0.6322912832,0.0028339385
5001,CD5,0,0.154811715,0.3694457555,-0.0821061563
5005,CD5,0,0.518828452,0.4750224291,-0.0892937977
5011,CD5,0,0.246861925,0.4025935247,0.3405263296
5032,CD5,0,0.343096234,0.5948053137,0.2851416946
5119,CD5,0,0.631799163,0.6253527029,0.2475879335
5123,CD5,0,0.012552301,0.4547941127,0.1752780733
5125,CD5,0,0.359832636,0.4587744459,0.2106150185
5140,CD5,0,0.405857741,0.4457538554,0.184778082
5144,CD5,0,0.364016736,0.4138285811,0.2956491416
5147,CD5,0,0.594142259,0.5373143525,-0.1359655019
5167,CD5,0,0.472803347,0.4605399734,-0.0911164119
5172,CD5,0,0.506276151,0.4926773053,0.4059574824
5196,CD5,0,0.426778243,0.4129239297,-0.015242389
5205,CD5,1,1,0.7081869105,0.5668692043
5206,CD5,0,0.016736402,0.2909655409,0.1189623687
5234,CD5,0,0.489539749,0.3974785696,-0.1109624154
5,CUL3,0,0.149350649,0.2908406197,-0.1400652179
12,CUL3,0,0.188311688,0.4143436943,0.3932903934
18,CUL3,0,0.246753247,0.4098619261,0.0598152402
29,CUL3,0,0.071428571,0.3396189216,0.1997250415
45,CUL3,0,0.279220779,0.4613847192,0.0902613353
48,CUL3,0,0.62987013,0.4996671892,-0.1197247895
56,CUL3,0,0.506493506,0.484396172,0.3782043561
67,CUL3,0,0.75974026,0.3776143351,0.2687539952
85,CUL3,0,0.285714286,0.5916450041,0.3981373337
124,CUL3,0,0.558441558,0.5783741795,0.0249873856
161,CUL3,1,0.974025974,0.6333755612,0.5227738252
170,CUL3,0,0.324675325,0.5089672142,0.1755307964
190,CUL3,1,0.857142857,0.619344621,0.2611684937
192,CUL3,1,0.883116883,0.6182077555,0.5641019108
210,CUL3,1,0.961038961,0.5802073391,0.3542629754
212,CUL3,0,0.298701299,0.5362805726,0.3049942225
230,CUL3,0,0.123376623,0.3182334093,0.2987847005
250,CUL3,0,0.603896104,0.5158039794,-0.0268954486
261,CUL3,0,0.25974026,0.4521333503,0.4457394268
270,CUL3,1,0.88961039,0.3728315515,0.2653755474
329,CUL3,1,0.922077922,0.5800066862,0.2677581079
372,CUL3,1,0.87012987,0.5279474357,0.3427382855
394,CUL3,0,0.12987013,0.5269383178,0.4754379786
398,CUL3,0,0.74025974,0.5281654562,0.0493941954
474,CUL3,0,0.512987013,0.552877242,0.2523840788
543,CUL3,0,0.168831169,0.1072196248,0.0502251298
606,CUL3,0,0.636363636,0.5109215355,0.1457199006
612,CUL3,0,0.532467532,0.4584024943,0.6377207486
634,CUL3,0,0.785714286,0.5571031782,0.4096426039
748,CUL3,1,0.876623377,0.5683908486,0.2171789386
766,CUL3,0,0.253246753,0.3423492589,-0.0978958183
796,CUL3,0,0.474025974,0.5529725826,0.1945630408
919,CUL3,0,0.779220779,0.5832454915,0.0732112308
933,CUL3,0,0.707792208,0.6068998739,0.1150705665
946,CUL3,0,0.077922078,0.297642409,0.0817497021
951,CUL3,1,0.928571429,0.6807799555,0.4115633055
958,CUL3,0,0.155844156,0.0721630192,0.2043685888
967,CUL3,0,0.220779221,0.2983257974,0.1851349306
971,CUL3,0,0.727272727,0.4470930336,0.3830271866
995,CUL3,0,0.584415584,0.7161805453,0.2178833629
1053,CUL3,0,0.448051948,0.7070802772,0.3995949941
1090,CUL3,0,0.272727273,0.4021551635,0.0388220863
1107,CUL3,0,0.350649351,0.5709612175,0.1976563977
1109,CUL3,0,0.545454545,0.3380230431,-0.0440373331
1111,CUL3,0,0.564935065,0.5775533421,-0.0327923955
1127,CUL3,0,0.266233766,0.4822256142,0.1743801753
1152,CUL3,0,0.136363636,0.2668567266,0.1877376285
1171,CUL3,0,0.363636364,0.5885063318,0.4473626783
1214,CUL3,0,0.422077922,0.6198976532,0.279653243
1225,CUL3,1,1,0.5458153157,0.3770065191
1238,CUL3,0,0.233766234,0.3610227856,0.2571104518
1420,CUL3,1,0.824675325,0.5739958768,0.189782728
1486,CUL3,0,0.681818182,0.6676589218,0.2606030999
1542,CUL3,0,0.305194805,0.4047866317,-0.2567575849
1556,CUL3,0,0.461038961,0.6222953081,0.197854634
1584,CUL3,0,0.642857143,0.7132716013,0.4867791938
1869,CUL3,0,0.337662338,0.5565033183,0.2058195997
1984,CUL3,0,0.701298701,0.6974964125,0.4200167553
2041,CUL3,0,0.175324675,0.2978515458,0.1489508888
2052,CUL3,1,0.993506494,0.6754793077,0.5629225259
2249,CUL3,0,0.142857143,0.2926495666,0.0075688884
2255,CUL3,0,0.649350649,0.6588709193,0.2849864037
2280,CUL3,0,0.24025974,0.5116480121,-0.133668684
2351,CUL3,1,0.837662338,0.4266142916,0.2791716839
2381,CUL3,0,0.045454545,0.3508608653,0.0218981945
2402,CUL3,0,0.772727273,0.558944812,-0.0911531746
2505,CUL3,0,0.798701299,0.5581268957,0.3130867637
2523,CUL3,1,0.805194805,0.5009389023,0.5981571649
2599,CUL3,0,0.162337662,0.5719521936,0.0991696488
2601,CUL3,0,0.064935065,0.3391751091,-0.18219125
2613,CUL3,1,0.987012987,0.5090038043,0.103504732
2705,CUL3,0,0.688311688,0.5940828422,0.0579648317
2711,CUL3,0,0.733766234,0.6078577273,0.2084812384
2744,CUL3,0,0.675324675,0.568093199,-0.2571311487
2760,CUL3,0,0.415584416,0.4670000896,-0.0141792265
2807,CUL3,0,0.227272727,0.4072386343,-0.0038214028
2818,CUL3,1,0.980519481,0.6906278498,0.6774472446
2832,CUL3,0,0.577922078,0.4750029409,0.1511423437
2922,CUL3,0,0.194805195,0.2605379959,-0.0172340567
2930,CUL3,0,0.344155844,0.5272533909,0.2895461187
2980,CUL3,0,0.454545455,0.4985322258,0.2958092951
2998,CUL3,1,0.811688312,0.6834039732,0.4970637447
3021,CUL3,0,0.694805195,0.514307309,0.2825694906
3129,CUL3,1,0.948051948,0.587916119,0.2554292289
3146,CUL3,0,0.409090909,0.6028063161,0.1973706545
3177,CUL3,0,0.032467532,0.289062357,-0.0364878292
3178,CUL3,0,0.214285714,0.5352472807,0.0884749999
3240,CUL3,0,0.623376623,0.4457504196,-0.0447498528
3254,CUL3,0,0.038961039,0.2167696963,-0.010164859
3259,CUL3,0,0.720779221,0.728161177,-0.038839342
3308,CUL3,0,0.662337662,0.4648796273,0.2005439821
3326,CUL3,0,0.525974026,0.6370374224,-0.0850125101
3352,CUL3,0,0.467532468,0.5464038672,0.2133448477
3359,CUL3,0,0.538961039,0.6714412579,-0.0037473988
3383,CUL3,0,0.201298701,0.4928014306,0.1868985238
3457,CUL3,0,0.480519481,0.4834177957,0.1496136114
3716,CUL3,1,0.954545455,0.5343203153,0.4425488318
3744,CUL3,0,0.519480519,0.4639665447,0.1375603048
3794,CUL3,1,0.941558442,0.6381597208,0.4640822998
3867,CUL3,0,0.396103896,0.6916497278,0.2884156854
3926,CUL3,0,0.37012987,0.5790697671,0.3873147072
3993,CUL3,0,0.428571429,0.3653058222,0.182698437
4021,CUL3,0,0.668831169,0.5088414158,0.2115836257
4025,CUL3,0,0.207792208,0.2931420567,0.5323638443
4028,CUL3,0,0.38961039,0.5347933618,0.6392251125
4046,CUL3,0,0.435064935,0.5739796118,0.2730935954
4056,CUL3,0,0.753246753,0.3402189986,0.1606545467
4069,CUL3,0,0.616883117,0.5205958089,0.5039159678
4086,CUL3,0,0.487012987,0.389348099,-0.0662025226
4155,CUL3,0,0.441558442,0.5419221509,0.1607500063
4159,CUL3,0,0.551948052,0.5143790703,0.2486017167
4169,CUL3,0,0.493506494,0.5109153075,0.1780925998
4174,CUL3,0,0.311688312,0.3449601918,0.0696632042
4188,CUL3,0,0.597402597,0.4573870835,0.3154054223
4198,CUL3,0,0.11038961,0.3551859153,0.0422414696
4219,CUL3,0,0.376623377,0.5186056083,0.2517354119
4220,CUL3,1,0.902597403,0.6397757527,0.6214933708
4244,CUL3,0,0.5,0.5079519503,0.2748629612
4246,CUL3,0,0.714285714,0.4686150125,0.1127471888
4264,CUL3,1,0.935064935,0.6984846053,0.4339008954
4289,CUL3,0,0.012987013,0.3307594596,-0.1644475273
4294,CUL3,0,0.292207792,0.5248958979,0.0913670178
4370,CUL3,0,0.116883117,0.3561359108,0.2585172597
4454,CUL3,0,0.331168831,0.3394648613,0.4635191027
4497,CUL3,0,0.181818182,0.5502875433,0.2003400752
4554,CUL3,0,0.051948052,0.2539283424,0.1861790222
4630,CUL3,0,0.61038961,0.5388353973,-0.0424691846
4653,CUL3,1,0.909090909,0.5956476838,0.3744189067
4655,CUL3,0,0.590909091,0.4696609389,0.0216413405
4760,CUL3,0,0.006493506,0.2357087957,0.1993084184
4842,CUL3,0,0.357142857,0.7208637174,0.0206463659
4897,CUL3,0,0.792207792,0.5865105623,0.0532849388
4921,CUL3,0,0.383116883,0.2815381131,-0.0736106791
4943,CUL3,0,0.318181818,0.5461933283,0.1791315507
4957,CUL3,0,0.746753247,0.3917948912,0.1453947834
4996,CUL3,0,0.058441558,0.242727519,-0.0170023597
5038,CUL3,1,0.818181818,0.5303599248,0.2057023877
5041,CUL3,0,0.766233766,0.4789034807,0.1585108286
5044,CUL3,0,0.097402597,0.4080050375,0.2184110913
5074,CUL3,1,0.967532468,0.4256667676,0.5095593897
5092,CUL3,0,0.025974026,0.4327680574,0.3412785148
5096,CUL3,0,0.084415584,0.4426900041,-0.0572310469
5149,CUL3,1,0.915584416,0.7635148715,0.3134936786
5178,CUL3,0,0.090909091,0.2384941004,0.3231754748
5188,CUL3,0,0.655844156,0.6441981647,0.218354664
5232,CUL3,1,0.863636364,0.6551229014,0.379687151
5250,CUL3,0,0.019480519,0.2613794248,0.286798055
